session_id,startTime,endTime,ProductList,gender
u19520,2009-12-14 13:53,2009-12-14 13:56,A00003/B00012/C00051/D23682/;A00003/B00012/C00051/D07493/,female
u14621,2016-11-14 13:14,2016-11-14 13:16,A00002/B00001/C00010/D03982/;A00002/B00001/C00059/D03983/;A00002/B00001/C00010/D03985/;A00002/B00001/C00010/D03986/;A00002/B00001/C00049/D03987/,female
u24748,2019-12-14 22:44,2019-12-14 22:44,A00002/B00002/C00112/D33570/,female
u13613,2015-11-14 9:21,2015-11-14 9:21,A00002/B00002/C00009/D00801/,female
u14134,2017-11-14 8:49,2017-11-14 8:52,A00002/B00001/C00059/D05031/;A00002/B00001/C00053/D05034/;A00002/B00001/C00059/D04766/,female
u12128,2017-11-14 23:43,2017-11-14 23:48,A00002/B00004/C00061/D06090/;A00003/B00026/C00096/D06339/;A00002/B00004/C00018/D06340/;A00003/B00026/C00096/D06341/;A00002/B00003/C00046/D06342/,female
u19490,2028-11-14 10:24,2028-11-14 10:24,A00002/B00001/C00020/D15029/,female
u12466,2014-12-14 5:01,2014-12-14 5:04,A00003/B00012/C00051/D26829/;A00003/B00012/C00051/D24103/,female
u13754,2020-12-14 13:39,2020-12-14 13:39,A00002/B00003/C00006/D09819/,female
u21916,2006-12-14 20:50,2006-12-14 20:58,A00002/B00004/C00018/D20390/;A00002/B00004/C00018/D20443/;A00002/B00004/C00018/D20380/;A00002/B00004/C00018/D20422/;A00002/B00004/C00018/D16684/;A00002/B00004/C00018/D20384/,female
u15996,2008-12-14 15:13,2008-12-14 15:13,A00002/B00001/C00010/D11571/,female
u18504,2025-11-14 21:13,2025-11-14 21:13,A00002/B00003/C00079/D11970/,male
u23901,2019-12-14 12:52,2019-12-14 13:04,A00001/B00015/C00017/D32916/;A00001/B00015/C00017/D32920/;A00001/B00015/C00017/D32923/;A00001/B00015/C00017/D32925/;A00001/B00015/C00017/D32927/;A00001/B00015/C00017/D32930/;A00001/B00015/C00017/D32933/;A00001/B00015/C00017/D32936/;A00001/B00015/C00017/D32882/;A00001/B00015/C00017/D32942/;A00001/B00015/C00017/D05228/,female
u23869,2017-12-14 9:10,2017-12-14 9:11,A00002/B00002/C00009/D19673/,female
u15992,2018-11-14 14:53,2018-11-14 14:54,A00002/B00005/C00057/D07058/;A00002/B00003/C00014/D07062/,female
u12321,2006-12-14 14:20,2006-12-14 14:20,A00002/B00001/C00010/D19876/,female
u15376,2017-11-14 14:53,2017-11-14 14:53,A00002/B00007/C00017/D04100/,female
u23286,2015-12-14 11:24,2015-12-14 11:24,A00002/B00001/C00150/D27855/,female
u13866,2022-12-14 21:34,2022-12-14 21:35,A00002/B00017/C00139/D35973/;A00002/B00017/C00139/D35400/,female
u15557,2027-11-14 14:19,2027-11-14 14:19,A00003/B00012/C00051/D14317/,female
u14160,2013-12-14 14:08,2013-12-14 14:09,A00002/B00004/C00018/D26059/;A00002/B00004/C00018/D18429/,female
u23152,2013-12-14 11:26,2013-12-14 11:27,A00002/B00017/C00045/D25877/,male
u22888,2009-12-14 14:44,2009-12-14 14:44,A00001/B00009/C00032/D20331/,female
u22923,2015-12-14 13:36,2015-12-14 13:38,A00002/B00003/C00005/D10513/;A00002/B00003/C00005/D28032/;A00002/B00003/C00005/D28035/,female
u20135,2001-12-14 13:50,2001-12-14 13:50,A00005/B00018/C00047/D16739/,female
u17454,2019-12-14 10:17,2019-12-14 10:27,A00003/B00012/C00048/D17452/;A00003/B00012/C00073/D32670/;A00002/B00003/C00006/D29141/;A00002/B00002/C00002/D32674/;A00002/B00002/C00033/D32675/;A00002/B00004/C00060/D32676/;A00002/B00002/C00007/D32677/;A00002/B00017/C00045/D32678/;A00002/B00017/C00045/D00137/;A00002/B00017/C00155/D32682/;A00003/B00012/C00051/D26028/,female
u12690,2027-11-14 9:33,2027-11-14 9:34,A00002/B00003/C00006/D13763/;A00002/B00003/C00006/D13764/,female
u22744,2009-12-14 10:59,2009-12-14 11:07,A00001/B00001/C00092/D23402/;A00001/B00001/C00092/D23396/;A00001/B00001/C00092/D21680/;A00001/B00001/C00092/D23418/;A00001/B00001/C00092/D23424/,male
u15827,2018-11-14 10:15,2018-11-14 10:15,A00002/B00004/C00102/D06617/,female
u12377,2018-12-14 16:19,2018-12-14 16:26,A00003/B00022/C00028/D31954/;A00002/B00003/C00005/D26019/;A00002/B00003/C00005/D31961/;A00002/B00003/C00005/D31962/;A00002/B00003/C00005/D31969/;A00002/B00003/C00005/D31980/,female
u16603,2026-11-14 9:37,2026-11-14 9:37,A00002/B00002/C00003/D11822/,male
u24486,2018-12-14 13:15,2018-12-14 13:15,A00002/B00002/C00003/D00308/,female
u10171,2020-12-14 20:31,2020-12-14 20:31,A00001/B00001/C00075/D33237/;A00001/B00001/C00075/D34328/,male
u20611,2008-12-14 14:00,2008-12-14 14:00,A00004/B00013/C00062/D22368/,female
u14973,2017-11-14 22:22,2017-11-14 22:26,A00002/B00001/C00010/D06250/;A00002/B00001/C00010/D06252/;A00002/B00001/C00010/D06254/;A00002/B00001/C00010/D06258/,female
u13358,2017-11-14 21:17,2017-11-14 21:17,A00001/B00009/C00028/D06152/;A00001/B00009/C00028/D06153/;A00001/B00009/C00028/D06155/,male
u15798,2018-11-14 9:29,2018-11-14 9:33,A00001/B00001/C00019/D05339/;A00001/B00001/C00012/D06382/;A00001/B00001/C00001/D06548/;A00001/B00001/C00012/D06549/;A00001/B00001/C00029/D06550/;A00001/B00001/C00029/D06551/,male
u22193,2007-12-14 20:43,2007-12-14 20:47,A00003/B00021/C00064/D19843/;A00003/B00021/C00064/D20969/;A00003/B00021/C00064/D20971/;A00003/B00021/C00064/D21464/,female
u20108,2002-12-14 11:06,2002-12-14 11:06,A00002/B00002/C00003/D11745/,female
u15968,2008-12-14 9:02,2008-12-14 9:03,A00002/B00017/C00045/D21848/,female
u23067,2022-12-14 15:30,2022-12-14 15:31,A00002/B00004/C00018/D29960/;A00002/B00003/C00014/D02534/;A00002/B00003/C00014/D05480/,female
u13257,2023-11-14 9:14,2023-11-14 9:14,A00002/B00002/C00007/D10348/,male
u12575,2028-11-14 11:33,2028-11-14 11:35,A00003/B00012/C00048/D15128/;A00003/B00012/C00048/D15131/;A00003/B00012/C00048/D01151/,female
u17144,2022-11-14 10:35,2022-11-14 10:38,A00003/B00012/C00051/D09401/;A00003/B00012/C00051/D00678/,female
u20257,2019-12-14 20:28,2019-12-14 20:37,A00001/B00031/C00130/D33462/;A00001/B00031/C00130/D33463/;A00001/B00031/C00130/D33464/;A00001/B00031/C00130/D33465/;A00001/B00031/C00130/D33467/;A00001/B00031/C00130/D33470/;A00001/B00031/C00130/D33473/;A00001/B00031/C00130/D33439/,male
u11380,2025-11-14 14:13,2025-11-14 14:17,A00001/B00037/C00147/D09177/;A00002/B00007/C00041/D11535/;A00002/B00007/C00041/D11537/;A00002/B00007/C00041/D11538/;A00002/B00007/C00041/D11543/,male
u21989,2007-12-14 6:32,2007-12-14 6:33,A00002/B00003/C00014/D20658/,female
u14745,2016-11-14 17:44,2016-11-14 17:44,A00001/B00015/C00043/D04392/;A00001/B00015/C00043/D04394/;A00001/B00015/C00043/D04395/,male
u14778,2017-11-14 12:13,2017-11-14 12:16,A00002/B00001/C00053/D04155/;A00002/B00001/C00075/D05447/;A00002/B00001/C00075/D05313/;A00002/B00001/C00075/D05448/;A00002/B00001/C00123/D05414/,female
u12599,2015-11-14 21:09,2015-11-14 21:10,A00002/B00001/C00059/D03314/,female
u18016,2015-12-14 14:41,2015-12-14 14:41,A00002/B00002/C00009/D19144/,female
u17161,2027-11-14 16:49,2027-11-14 16:49,A00003/B00012/C00051/D09406/;A00003/B00012/C00051/D12636/;A00003/B00012/C00051/D09449/,female
u10053,2014-11-14 1:33,2014-11-14 1:33,A00002/B00007/C00021/D00069/,female
u24420,2018-12-14 12:11,2018-12-14 12:11,A00002/B00006/C00015/D31396/,female
u21030,2008-12-14 20:02,2008-12-14 20:02,A00001/B00004/C00122/D22774/,male
u21157,2005-12-14 21:23,2005-12-14 21:23,A00002/B00004/C00018/D18797/,female
u13188,2029-11-14 17:19,2029-11-14 17:19,A00003/B00008/C00288/D15788/,female
u18204,2027-11-14 10:30,2027-11-14 10:33,A00001/B00009/C00038/D03491/;A00001/B00009/C00028/D13896/;A00001/B00009/C00038/D13898/;A00001/B00009/C00038/D09192/,male
u13981,2027-11-14 15:58,2027-11-14 15:59,A00001/B00009/C00186/D14464/,male
u13500,2001-12-14 14:29,2001-12-14 14:32,A00002/B00002/C00007/D15646/;A00002/B00002/C00002/D16792/;A00002/B00002/C00003/D14167/;A00002/B00002/C00003/D09597/,female
u15396,2020-12-14 14:07,2020-12-14 14:07,A00002/B00003/C00006/D34057/,female
u23147,2012-12-14 11:24,2012-12-14 11:24,A00002/B00003/C00079/D24683/,male
u19828,2029-11-14 19:55,2029-11-14 20:08,A00007/B00025/C00360/D15924/;A00006/B00023/C00255/D15927/;A00002/B00001/C00053/D15885/;A00002/B00001/C00053/D15850/;A00002/B00001/C00053/D02446/;A00002/B00001/C00053/D15880/;A00002/B00007/C00016/D02470/;A00002/B00007/C00016/D01494/;A00002/B00007/C00021/D09208/;A00002/B00007/C00021/D04019/;A00002/B00007/C00016/D15911/,female
u13862,2018-12-14 11:02,2018-12-14 11:02,A00001/B00001/C00012/D09214/,female
u13337,2017-11-14 14:55,2017-11-14 14:55,A00002/B00001/C00019/D05665/;A00002/B00003/C00006/D05666/,female
u22082,2007-12-14 14:56,2007-12-14 14:56,A00002/B00001/C00059/D21010/;A00002/B00001/C00049/D20999/,female
u21018,2009-12-14 15:14,2009-12-14 15:14,A00002/B00001/C00010/D01080/,male
u12171,2014-11-14 14:27,2014-11-14 14:27,A00002/B00002/C00004/D00840/,female
u22387,2018-12-14 9:19,2018-12-14 9:20,A00003/B00020/C00052/D01365/,female
u15547,2023-11-14 12:50,2023-11-14 12:52,A00002/B00003/C00006/D10517/;A00002/B00003/C00006/D10518/;A00002/B00003/C00006/D10522/,female
u13508,2015-12-14 10:55,2015-12-14 10:59,A00002/B00001/C00059/D27810/;A00002/B00001/C00010/D26024/;A00002/B00001/C00053/D20674/;A00002/B00001/C00010/D27816/;A00002/B00002/C00003/D27818/;A00002/B00002/C00002/D27136/,female
u11378,2018-11-14 0:41,2018-11-14 0:41,A00001/B00015/C00042/D06356/,male
u10847,2017-11-14 16:34,2017-11-14 16:34,A00002/B00002/C00007/D02526/,female
u24885,2021-12-14 21:03,2021-12-14 21:06,A00002/B00002/C00003/D00308/;A00002/B00002/C00003/D34968/;A00002/B00007/C00016/D04424/,female
u19963,2022-12-14 7:25,2022-12-14 7:27,A00002/B00001/C00053/D04158/;A00002/B00001/C00010/D10232/,female
u16583,2021-11-14 0:45,2021-11-14 0:46,A00003/B00012/C00051/D08299/;A00003/B00012/C00048/D07211/,female
u12619,2015-12-14 13:50,2015-12-14 13:50,A00002/B00004/C00066/D28056/,female
u15368,2017-11-14 14:59,2017-11-14 15:00,A00002/B00002/C00002/D04736/;A00002/B00002/C00002/D00499/,female
u13314,2016-12-14 15:31,2016-12-14 15:31,A00003/B00022/C00036/D29510/,male
u19384,2027-11-14 21:03,2027-11-14 21:04,A00002/B00007/C00024/D02625/,female
u17900,2025-11-14 6:57,2025-11-14 6:58,A00002/B00001/C00059/D11099/;A00002/B00001/C00150/D07113/,female
u23830,2018-12-14 8:03,2018-12-14 8:05,A00002/B00002/C00081/D19604/;A00002/B00005/C00056/D27852/;A00003/B00022/C00048/D10331/,female
u11990,2017-12-14 23:15,2017-12-14 23:15,A00002/B00003/C00079/D08112/,female
u21412,2008-12-14 1:52,2008-12-14 1:52,A00002/B00003/C00005/D21690/,female
u11208,2025-11-14 16:25,2025-11-14 16:27,A00002/B00007/C00021/D11657/;A00002/B00007/C00016/D11587/,male
u23258,2016-12-14 21:36,2016-12-14 21:42,A00002/B00002/C00003/D29968/;A00002/B00002/C00007/D28126/;A00002/B00002/C00007/D28083/,female
u13992,2026-11-14 21:37,2026-11-14 21:37,A00002/B00007/C00016/D13445/,female
u13456,2015-11-14 8:22,2015-11-14 8:22,A00002/B00007/C00024/D02170/;A00002/B00007/C00024/D02171/,female
u22692,2019-12-14 0:47,2019-12-14 0:47,A00001/B00001/C00020/D13982/;A00001/B00001/C00020/D15161/;A00001/B00001/C00019/D15815/,male
u17760,2029-11-14 19:28,2029-11-14 19:30,A00002/B00002/C00003/D12630/;A00002/B00002/C00003/D00399/;A00002/B00002/C00002/D11001/,female
u17735,2026-11-14 12:49,2026-11-14 12:49,A00002/B00002/C00002/D05394/,female
u20864,2013-12-14 16:21,2013-12-14 16:29,A00002/B00003/C00005/D26196/;A00002/B00003/C00005/D19235/;A00002/B00003/C00005/D26198/;A00002/B00003/C00005/D04705/;A00002/B00003/C00005/D26201/;A00002/B00003/C00005/D26202/;A00002/B00003/C00005/D04467/;A00002/B00003/C00005/D26206/,female
u21969,2006-12-14 22:30,2006-12-14 22:30,A00002/B00002/C00003/D06938/,male
u15280,2001-12-14 10:25,2001-12-14 10:25,A00003/B00020/C00068/D16495/,male
u11546,2018-12-14 12:22,2018-12-14 12:25,A00003/B00012/C00051/D22804/;A00003/B00012/C00051/D31529/,female
u23187,2012-12-14 14:03,2012-12-14 14:04,A00002/B00002/C00007/D24889/;A00002/B00002/C00007/D24891/,female
u13190,2016-12-14 9:45,2016-12-14 9:45,A00003/B00008/C00026/D28961/,female
u15594,2017-11-14 20:52,2017-11-14 20:52,A00002/B00005/C00056/D06104/,female
u14241,2029-11-14 22:26,2029-11-14 22:26,A00002/B00017/C00045/D16041/,female
u20801,2003-12-14 13:22,2003-12-14 13:22,A00003/B00012/C00051/D04898/,female
u15495,2017-11-14 17:37,2017-11-14 17:37,A00001/B00001/C00019/D05877/;A00001/B00001/C00019/D05339/,female
u19719,2007-12-14 14:00,2007-12-14 14:04,A00002/B00002/C00007/D11354/;A00002/B00002/C00002/D00205/;A00003/B00012/C00051/D20958/,female
u12998,2013-12-14 20:18,2013-12-14 20:25,A00002/B00001/C00010/D06466/;A00002/B00001/C00010/D03184/;A00002/B00001/C00010/D26453/;A00002/B00001/C00075/D19568/;A00002/B00001/C00010/D20571/;A00002/B00001/C00010/D26460/;A00002/B00001/C00049/D09178/;A00002/B00001/C00049/D18129/;A00002/B00001/C00049/D26470/;A00002/B00001/C00010/D25176/,female
u16143,2002-12-14 9:20,2002-12-14 9:24,A00002/B00002/C00007/D17598/;A00002/B00002/C00007/D17600/;A00002/B00002/C00003/D07827/,female
u12996,2013-12-14 13:07,2013-12-14 13:07,A00002/B00016/C00070/D25972/,female
u24817,2020-12-14 19:27,2020-12-14 19:27,A00002/B00001/C00010/D01034/,female
u12416,2014-11-14 16:22,2014-11-14 16:27,A00003/B00012/C00048/D00937/;A00003/B00012/C00048/D01082/;A00003/B00012/C00048/D01078/;A00003/B00012/C00048/D01359/,female
u20766,2022-12-14 13:14,2022-12-14 13:14,A00003/B00026/C00296/D35474/,male
u10999,2028-11-14 15:08,2028-11-14 15:09,A00003/B00020/C00052/D15321/;A00003/B00020/C00052/D15324/;A00003/B00020/C00052/D15327/,female
u23554,2013-12-14 21:27,2013-12-14 21:27,A00002/B00002/C00081/D26640/,female
u20252,2016-12-14 11:42,2016-12-14 11:42,A00002/B00001/C00100/D25794/,female
u24592,2019-12-14 15:38,2019-12-14 15:38,A00001/B00015/C00043/D21580/,male
u24217,2018-12-14 8:32,2018-12-14 8:32,A00002/B00002/C00004/D31227/;A00002/B00002/C00004/D31229/;A00002/B00002/C00004/D31231/,female
u13180,2014-11-14 21:13,2014-11-14 21:20,A00001/B00031/C00091/D01825/;A00001/B00031/C00091/D01832/;A00001/B00031/C00091/D01837/;A00001/B00031/C00091/D01848/,male
u16054,2018-11-14 17:17,2018-11-14 17:28,A00001/B00001/C00019/D07317/;A00001/B00009/C00031/D07328/,male
u19128,2027-11-14 10:47,2027-11-14 10:50,A00003/B00021/C00055/D07941/;A00003/B00021/C00055/D13948/,female
u13608,2015-11-14 9:13,2015-11-14 9:13,A00002/B00002/C00009/D02308/,female
u22491,2008-12-14 13:37,2008-12-14 13:38,A00002/B00002/C00007/D22334/;A00002/B00002/C00007/D22267/,female
u16718,2021-11-14 13:49,2021-11-14 13:49,A00001/B00004/C00066/D02878/,male
u17248,2022-11-14 14:19,2022-11-14 14:19,A00003/B00021/C00064/D09677/,female
u10560,2013-12-14 14:44,2013-12-14 14:44,A00002/B00003/C00006/D08182/,female
u22388,2018-12-14 9:22,2018-12-14 9:32,A00003/B00020/C00052/D22582/;A00003/B00020/C00052/D31297/;A00003/B00020/C00052/D21787/;A00003/B00020/C00052/D31300/;A00003/B00020/C00052/D31308/;A00003/B00020/C00052/D31309/;A00003/B00020/C00052/D31311/;A00003/B00020/C00052/D31315/;A00003/B00020/C00052/D31319/,female
u24685,2019-12-14 14:27,2019-12-14 14:28,A00002/B00007/C00021/D33048/,female
u23171,2017-12-14 10:19,2017-12-14 10:19,A00002/B00001/C00010/D01061/;A00002/B00001/C00010/D03569/,female
u17975,2025-11-14 9:19,2025-11-14 9:27,A00002/B00005/C00067/D11053/;A00002/B00005/C00067/D02236/;A00002/B00005/C00067/D11216/;A00002/B00005/C00058/D11217/;A00002/B00005/C00056/D11219/;A00002/B00005/C00067/D11221/;A00002/B00005/C00067/D09301/;A00002/B00005/C00058/D11223/,female
u14215,2023-11-14 22:51,2023-11-14 22:51,A00002/B00002/C00002/D10990/,female
u10190,2029-11-14 19:33,2029-11-14 19:33,A00002/B00002/C00002/D11256/,female
u23763,2017-12-14 8:56,2017-12-14 8:58,A00002/B00002/C00007/D17643/;A00002/B00002/C00007/D16630/,female
u12176,2017-11-14 9:10,2017-11-14 9:11,A00002/B00002/C00003/D01253/;A00002/B00001/C00049/D05022/;A00002/B00002/C00007/D00024/,female
u22607,2008-12-14 17:29,2008-12-14 17:30,A00002/B00001/C00123/D20667/;A00002/B00001/C00123/D06651/,female
u18559,2026-11-14 8:12,2026-11-14 8:12,A00002/B00011/C00173/D06166/;A00002/B00011/C00173/D12265/,male
u16145,2018-11-14 19:34,2018-11-14 19:39,A00001/B00031/C00044/D05613/;A00001/B00031/C00044/D03003/,male
u16829,2014-12-14 10:04,2014-12-14 10:05,A00002/B00002/C00002/D26906/;A00002/B00002/C00003/D05657/,female
u16598,2025-11-14 15:58,2025-11-14 15:58,A00002/B00006/C00030/D11758/,male
u12944,2015-11-14 20:59,2015-11-14 20:59,A00006/B00053/C00170/D03305/,male
u17549,2015-12-14 19:29,2015-12-14 19:29,A00002/B00007/C00024/D28524/,female
u16762,2021-11-14 15:15,2021-11-14 15:15,A00002/B00002/C00007/D08620/,female
u21208,2006-12-14 19:43,2006-12-14 19:44,A00001/B00015/C00017/D20304/;A00001/B00015/C00017/D20296/,female
u14706,2021-12-14 20:02,2021-12-14 20:02,A00005/B00060/C00266/D34926/,female
u13923,2015-11-14 13:57,2015-11-14 13:57,A00002/B00007/C00016/D02773/,female
u22961,2019-12-14 8:03,2019-12-14 8:03,A00002/B00002/C00007/D21549/;A00002/B00002/C00007/D32503/,female
u21745,2022-12-14 8:44,2022-12-14 8:44,A00003/B00012/C00036/D32618/,male
u10706,2027-11-14 10:32,2027-11-14 10:33,A00002/B00002/C00007/D13899/;A00002/B00003/C00037/D13901/,female
u24978,2022-12-14 19:18,2022-12-14 19:24,A00003/B00012/C00048/D35811/;A00003/B00012/C00051/D33341/;A00003/B00012/C00051/D18017/,female
u24848,2021-12-14 11:55,2021-12-14 11:56,A00001/B00001/C00182/D13302/;A00001/B00001/C00182/D11506/,male
u21368,2006-12-14 6:15,2006-12-14 6:15,A00002/B00003/C00079/D19331/,female
u14946,2019-12-14 12:02,2019-12-14 12:03,A00002/B00001/C00075/D32845/;A00002/B00001/C00049/D21323/,female
u20452,2016-12-14 21:29,2016-12-14 21:40,A00002/B00003/C00014/D00700/;A00005/B00019/C00012/D29967/;A00005/B00019/C00012/D29974/,female
u23015,2009-12-14 20:14,2009-12-14 20:14,A00002/B00003/C00006/D24173/,female
u21240,2005-12-14 22:33,2005-12-14 22:34,A00002/B00002/C00003/D11782/,female
u19155,2017-12-14 11:24,2017-12-14 11:24,A00003/B00036/C00110/D20692/,female
u10213,2023-11-14 23:55,2023-11-14 23:55,A00002/B00002/C00022/D11042/,female
u16505,2018-12-14 20:29,2018-12-14 20:29,A00002/B00003/C00079/D32240/,female
u14870,2017-12-14 23:22,2017-12-14 23:26,A00002/B00007/C00024/D31136/;A00002/B00007/C00024/D09663/;A00002/B00007/C00024/D31138/;A00002/B00007/C00024/D17136/;A00002/B00007/C00024/D31141/,female
u14432,2022-11-14 0:10,2022-11-14 0:10,A00001/B00009/C00032/D09201/,male
u22246,2009-12-14 7:41,2009-12-14 7:41,A00002/B00001/C00049/D23067/,male
u10089,2021-12-14 19:08,2021-12-14 19:08,A00002/B00002/C00007/D34894/;A00002/B00002/C00002/D34896/,female
u11652,2014-11-14 13:12,2014-11-14 13:13,A00003/B00022/C00028/D00611/;A00003/B00022/C00028/D00614/;A00003/B00022/C00028/D00617/;A00003/B00022/C00028/D00616/;A00003/B00022/C00028/D00612/,female
u14092,2015-11-14 17:27,2015-11-14 17:28,A00003/B00012/C00051/D01249/;A00003/B00012/C00051/D00685/,female
u15292,2020-12-14 11:07,2020-12-14 11:07,A00002/B00002/C00003/D13957/,female
u13127,2014-11-14 20:59,2014-11-14 21:00,A00002/B00003/C00005/D01768/;A00002/B00003/C00006/D01769/;A00002/B00002/C00007/D01771/,male
u14692,2025-11-14 22:34,2025-11-14 22:34,A00002/B00002/C00003/D12138/,female
u19358,2027-11-14 19:38,2027-11-14 19:38,A00002/B00002/C00009/D04749/,female
u11235,2023-11-14 7:25,2023-11-14 7:26,A00002/B00001/C00049/D08536/,male
u12200,2003-12-14 13:01,2003-12-14 13:02,A00002/B00001/C00150/D17977/;A00002/B00001/C00150/D17978/,female
u11626,2022-11-14 10:51,2022-11-14 10:51,A00001/B00031/C00091/D08511/,female
u14842,2016-11-14 18:54,2016-11-14 18:56,A00002/B00003/C00005/D04343/;A00002/B00003/C00005/D04460/;A00002/B00003/C00005/D02340/,female
u22105,2007-12-14 17:25,2007-12-14 17:25,A00003/B00022/C00048/D07413/,male
u12237,2027-11-14 18:56,2027-11-14 18:56,A00002/B00002/C00003/D13964/,female
u19793,2029-11-14 16:52,2029-11-14 16:53,A00004/B00013/C00273/D15767/,female
u17073,2016-12-14 0:08,2016-12-14 0:08,A00002/B00003/C00014/D12067/,female
u18885,2008-12-14 10:53,2008-12-14 11:00,A00002/B00003/C00134/D22083/;A00002/B00003/C00134/D22094/;A00002/B00003/C00134/D22099/;A00002/B00003/C00005/D01556/;A00002/B00003/C00005/D22067/;A00002/B00003/C00134/D22100/;A00002/B00003/C00134/D22105/;A00002/B00003/C00134/D22107/;A00002/B00003/C00134/D22109/,female
u20408,2021-12-14 20:22,2021-12-14 20:22,A00002/B00004/C00102/D34939/,female
u13475,2021-11-14 13:54,2021-11-14 14:00,A00002/B00002/C00007/D08491/;A00002/B00002/C00007/D08493/;A00002/B00002/C00007/D08494/;A00002/B00002/C00007/D08497/;A00002/B00002/C00007/D08500/;A00002/B00002/C00007/D08501/;A00002/B00002/C00007/D08505/;A00002/B00002/C00007/D08506/;A00002/B00002/C00007/D08507/,female
u19637,2028-11-14 15:14,2013-12-14 7:54,A00002/B00001/C00059/D15339/;A00002/B00003/C00046/D20285/,female
u14999,2017-11-14 0:05,2017-11-14 0:05,A00002/B00002/C00007/D04841/,female
u19536,2017-12-14 8:09,2017-12-14 8:09,A00002/B00002/C00007/D00024/,female
u20054,2001-12-14 10:13,2001-12-14 10:15,A00003/B00036/C00048/D15052/;A00003/B00036/C00048/D16483/;A00003/B00036/C00048/D16485/,female
u19858,2021-12-14 19:30,2021-12-14 19:34,A00002/B00002/C00007/D31083/;A00002/B00002/C00007/D34908/;A00002/B00002/C00007/D08940/;A00002/B00002/C00007/D00638/;A00002/B00002/C00007/D15336/,female
u17943,2016-12-14 16:27,2016-12-14 16:33,A00002/B00003/C00005/D29636/;A00002/B00003/C00005/D29641/;A00002/B00003/C00005/D29643/;A00002/B00003/C00005/D29644/;A00002/B00003/C00005/D29645/;A00002/B00003/C00005/D29648/;A00002/B00003/C00005/D29649/;A00002/B00003/C00005/D29650/;A00002/B00003/C00005/D29652/,female
u13980,2015-11-14 14:34,2015-11-14 14:38,A00001/B00001/C00001/D02851/;A00001/B00001/C00092/D02853/;A00001/B00001/C00092/D02854/;A00001/B00001/C00019/D02855/;A00001/B00001/C00001/D02857/;A00001/B00001/C00020/D02859/,male
